State Code,County Code,Site Num,Date Local,Latitude,Longitude,State Name,County Name,City Name,PM2.5 Mean,PM10 Mean
26,163,1,2023-05-10,42.228611,-83.208333,Michigan,Wayne,Allen Park,16.320833,25
26,163,1,2023-05-11,42.228611,-83.208333,Michigan,Wayne,Allen Park,16.516667,25
26,163,1,2023-05-12,42.228611,-83.208333,Michigan,Wayne,Allen Park,24.2375,39
26,163,1,2023-05-13,42.228611,-83.208333,Michigan,Wayne,Allen Park,20.4125,33
26,163,1,2023-05-14,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.725,18
26,163,1,2023-05-15,42.228611,-83.208333,Michigan,Wayne,Allen Park,22.270833,29
26,163,1,2023-05-16,42.228611,-83.208333,Michigan,Wayne,Allen Park,35.945833,45
26,163,1,2023-05-17,42.228611,-83.208333,Michigan,Wayne,Allen Park,14.220833,19
26,163,1,2023-05-18,42.228611,-83.208333,Michigan,Wayne,Allen Park,21.5375,28
26,163,1,2023-05-19,42.228611,-83.208333,Michigan,Wayne,Allen Park,19.420833,34
26,163,1,2023-05-20,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.666667,23
26,163,1,2023-05-21,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.104167,16
26,163,1,2023-05-22,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.379167,24
26,163,1,2023-05-23,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.454167,21
26,163,1,2023-05-24,42.228611,-83.208333,Michigan,Wayne,Allen Park,20.025,32
26,163,1,2023-05-25,42.228611,-83.208333,Michigan,Wayne,Allen Park,12.704167,17
26,163,1,2023-05-26,42.228611,-83.208333,Michigan,Wayne,Allen Park,14.791667,21
26,163,1,2023-05-27,42.228611,-83.208333,Michigan,Wayne,Allen Park,14.804167,25
26,163,1,2023-05-28,42.228611,-83.208333,Michigan,Wayne,Allen Park,15.295833,33
26,163,1,2023-05-29,42.228611,-83.208333,Michigan,Wayne,Allen Park,17.266667,26
26,163,1,2023-05-30,42.228611,-83.208333,Michigan,Wayne,Allen Park,17.483333,29
26,163,1,2023-05-31,42.228611,-83.208333,Michigan,Wayne,Allen Park,12.345833,24
26,163,1,2023-06-01,42.228611,-83.208333,Michigan,Wayne,Allen Park,23.008333,35
26,163,1,2023-06-02,42.228611,-83.208333,Michigan,Wayne,Allen Park,24.979167,41
26,163,1,2023-06-03,42.228611,-83.208333,Michigan,Wayne,Allen Park,20.583333,41
26,163,1,2023-06-04,42.228611,-83.208333,Michigan,Wayne,Allen Park,14.904167,24
26,163,1,2023-06-05,42.228611,-83.208333,Michigan,Wayne,Allen Park,21.579167,45
26,163,1,2023-06-06,42.228611,-83.208333,Michigan,Wayne,Allen Park,22.854167,65
26,163,1,2023-06-07,42.228611,-83.208333,Michigan,Wayne,Allen Park,21.858333,79
26,163,1,2023-06-08,42.228611,-83.208333,Michigan,Wayne,Allen Park,20.225,64
26,163,1,2023-06-09,42.228611,-83.208333,Michigan,Wayne,Allen Park,15.920833,49
26,163,1,2023-06-10,42.228611,-83.208333,Michigan,Wayne,Allen Park,18.6875,43
26,163,1,2023-06-11,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.379167,31
26,163,1,2023-06-12,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.5875,15
26,163,1,2023-06-13,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.6,19
26,163,1,2023-06-14,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.3625,18
26,163,1,2023-06-15,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.3375,25
26,163,1,2023-06-16,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.1375,44
26,163,1,2023-06-17,42.228611,-83.208333,Michigan,Wayne,Allen Park,13.666667,48
26,163,1,2023-06-18,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.383333,31
26,163,1,2023-06-19,42.228611,-83.208333,Michigan,Wayne,Allen Park,14.45,38
26,163,1,2023-06-20,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.433333,26
26,163,1,2023-06-21,42.228611,-83.208333,Michigan,Wayne,Allen Park,12.2125,28
26,163,1,2023-06-22,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.1375,20
26,163,1,2023-06-23,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.904167,9
26,163,1,2023-06-24,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.958333,16
26,163,1,2023-06-25,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.016667,23
26,163,1,2023-06-26,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.095833,18
26,163,1,2023-06-27,42.228611,-83.208333,Michigan,Wayne,Allen Park,41.758333,136
26,163,1,2023-06-28,42.228611,-83.208333,Michigan,Wayne,Allen Park,67.808333,211
26,163,1,2023-06-29,42.228611,-83.208333,Michigan,Wayne,Allen Park,53.266667,161
26,163,1,2023-06-30,42.228611,-83.208333,Michigan,Wayne,Allen Park,21.358333,57
26,163,1,2023-07-01,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.4125,29
26,163,1,2023-07-02,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.291667,13
26,163,1,2023-07-03,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.308333,19
26,163,1,2023-07-04,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.529167,27
26,163,1,2023-07-05,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.208333,24
26,163,1,2023-07-06,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.358333,21
26,163,1,2023-07-07,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.820833,21
26,163,1,2023-07-08,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.208333,15
26,163,1,2023-07-09,42.228611,-83.208333,Michigan,Wayne,Allen Park,5.004167,12
26,163,1,2023-07-10,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.195833,21
26,163,1,2023-07-11,42.228611,-83.208333,Michigan,Wayne,Allen Park,12.382609,23
26,163,1,2023-07-12,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.534783,16
26,163,1,2023-07-13,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.220833,11
26,163,1,2023-07-18,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.95,14
26,163,1,2023-07-19,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.5375,19
26,163,1,2023-07-20,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.291667,21
26,163,1,2023-07-21,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.1375,15
26,163,1,2023-07-22,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.208333,23
26,163,1,2023-07-23,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.904167,20
26,163,1,2023-07-24,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.429167,26
26,163,1,2023-07-25,42.228611,-83.208333,Michigan,Wayne,Allen Park,17.841667,53
26,163,1,2023-07-26,42.228611,-83.208333,Michigan,Wayne,Allen Park,13.8625,39
26,163,1,2023-07-27,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.575,21
26,163,1,2023-07-28,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.091667,20
26,163,1,2023-07-29,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.045833,11
26,163,1,2023-07-30,42.228611,-83.208333,Michigan,Wayne,Allen Park,5.454167,11
26,163,1,2023-07-31,42.228611,-83.208333,Michigan,Wayne,Allen Park,14.15,28
26,163,1,2023-08-01,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.466667,25
26,163,1,2023-08-02,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.6125,22
26,163,1,2023-08-03,42.228611,-83.208333,Michigan,Wayne,Allen Park,13.454167,33
26,163,1,2023-08-04,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.979167,27
26,163,1,2023-08-05,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.9375,30
26,163,1,2023-08-06,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.125,18
26,163,1,2023-08-07,42.228611,-83.208333,Michigan,Wayne,Allen Park,5.416667,10
26,163,1,2023-08-08,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.516667,17
26,163,1,2023-08-09,42.228611,-83.208333,Michigan,Wayne,Allen Park,12.225,27
26,163,1,2023-08-10,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.516667,25
26,163,1,2023-08-11,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.516667,15
26,163,1,2023-08-12,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.3,11
26,163,1,2023-08-13,42.228611,-83.208333,Michigan,Wayne,Allen Park,5.395833,10
26,163,1,2023-08-14,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.258333,6
26,163,1,2023-08-15,42.228611,-83.208333,Michigan,Wayne,Allen Park,5.479167,14
26,163,1,2023-08-16,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.566667,25
26,163,1,2023-08-17,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.345833,19
26,163,1,2023-08-18,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.6875,20
26,163,1,2023-08-19,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.354167,28
26,163,1,2023-08-20,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.820833,26
26,163,1,2023-08-21,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.725,29
26,163,1,2023-08-22,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.175,13
26,163,1,2023-08-23,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.795833,16
26,163,1,2023-08-24,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.579167,11
26,163,1,2023-08-25,42.228611,-83.208333,Michigan,Wayne,Allen Park,5.7625,11
26,163,1,2023-08-26,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.966667,15
26,163,1,2023-08-27,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.295833,12
26,163,1,2023-08-28,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.4875,16
26,163,1,2023-08-29,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.8875,20
26,163,1,2023-08-30,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.55,8
26,163,1,2023-08-31,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.025,11
26,163,1,2023-09-01,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.116667,12
26,163,1,2023-09-02,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.7125,16
26,163,1,2023-09-03,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.116667,19
26,163,1,2023-09-04,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.85,13
26,163,1,2023-09-05,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.383333,18
26,163,1,2023-09-06,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.9375,13
26,163,1,2023-09-07,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.758333,19
26,163,1,2023-09-08,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.604167,7
26,163,1,2023-09-09,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.829167,8
26,163,1,2023-09-10,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.9125,13
26,163,1,2023-09-11,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.170833,17
26,163,1,2023-09-12,42.228611,-83.208333,Michigan,Wayne,Allen Park,5.0375,9
26,163,1,2023-09-13,42.228611,-83.208333,Michigan,Wayne,Allen Park,5.470833,10
26,163,1,2023-09-14,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.13913,15
26,163,1,2023-09-15,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.7125,17
26,163,1,2023-09-16,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.345833,22
26,163,1,2023-09-17,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.620833,20
26,163,1,2023-09-18,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.6875,14
26,163,1,2023-09-19,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.1375,17
26,163,1,2023-09-20,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.429167,16
26,163,1,2023-09-21,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.791667,19
26,163,1,2023-09-22,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.004167,17
26,163,1,2023-09-23,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.333333,20
26,163,1,2023-09-24,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.645833,15
26,163,1,2023-09-25,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.954167,21
26,163,1,2023-09-26,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.854167,14
26,163,1,2023-09-27,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.066667,8
26,163,1,2023-09-28,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.770833,13
26,163,1,2023-09-29,42.228611,-83.208333,Michigan,Wayne,Allen Park,12.4625,23
26,163,1,2023-09-30,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.975,24
26,163,1,2023-10-01,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.704167,24
26,163,1,2023-10-02,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.504167,18
26,163,1,2023-10-03,42.228611,-83.208333,Michigan,Wayne,Allen Park,12.916667,22
26,163,1,2023-10-04,42.228611,-83.208333,Michigan,Wayne,Allen Park,14.754167,23
26,163,1,2023-10-05,42.228611,-83.208333,Michigan,Wayne,Allen Park,15.266667,24
26,163,1,2023-10-06,42.228611,-83.208333,Michigan,Wayne,Allen Park,12.104167,17
26,163,1,2023-10-07,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.966667,5
26,163,1,2023-10-08,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.945833,6
26,163,1,2023-10-09,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.6625,10
26,163,1,2023-10-10,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.079167,12
26,163,1,2023-10-11,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.166667,15
26,163,1,2023-10-12,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.154167,18
26,163,1,2023-10-13,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.8625,9
26,163,1,2023-10-14,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.225,7
26,163,1,2023-10-15,42.228611,-83.208333,Michigan,Wayne,Allen Park,2.3,4
26,163,1,2023-10-16,42.228611,-83.208333,Michigan,Wayne,Allen Park,2.633333,4
26,163,1,2023-10-17,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.3625,13
26,163,1,2023-10-18,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.4875,16
26,163,1,2023-10-19,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.191667,14
26,163,1,2023-10-20,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.083333,8
26,163,1,2023-10-21,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.145833,6
26,163,1,2023-10-22,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.979167,7
26,163,1,2023-10-23,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.508333,14
26,163,1,2023-10-24,42.228611,-83.208333,Michigan,Wayne,Allen Park,17.658333,26
26,163,1,2023-10-25,42.228611,-83.208333,Michigan,Wayne,Allen Park,15.182609,25
26,163,1,2023-10-26,42.228611,-83.208333,Michigan,Wayne,Allen Park,12.608333,22
26,163,1,2023-10-27,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.0625,17
26,163,1,2023-10-28,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.675,6
26,163,1,2023-10-29,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.670833,9
26,163,1,2023-10-30,42.228611,-83.208333,Michigan,Wayne,Allen Park,2.958333,6
26,163,1,2023-10-31,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.75,14
26,163,1,2023-11-01,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.691667,9
26,163,1,2023-11-02,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.375,17
26,163,1,2023-11-03,42.228611,-83.208333,Michigan,Wayne,Allen Park,14.0875,21
26,163,1,2023-11-04,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.954167,24
26,163,1,2023-11-05,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.533333,36
26,163,1,2023-11-06,42.228611,-83.208333,Michigan,Wayne,Allen Park,14.129167,32
26,163,1,2023-11-07,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.85,10
26,163,1,2023-11-08,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.021739,6
26,163,1,2023-11-09,42.228611,-83.208333,Michigan,Wayne,Allen Park,5.158333,9
26,163,1,2023-11-10,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.983333,17
26,163,1,2023-11-11,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.625,9
26,163,1,2023-11-12,42.228611,-83.208333,Michigan,Wayne,Allen Park,5.216667,14
26,163,1,2023-11-13,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.383333,17
26,163,1,2023-11-14,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.283333,14
26,163,1,2023-11-15,42.228611,-83.208333,Michigan,Wayne,Allen Park,16.4875,25
26,163,1,2023-11-16,42.228611,-83.208333,Michigan,Wayne,Allen Park,23.320833,36
26,163,1,2023-11-17,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.295833,12
26,163,1,2023-11-18,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.85,15
26,163,1,2023-11-19,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.504167,18
26,163,1,2023-11-20,42.228611,-83.208333,Michigan,Wayne,Allen Park,5.8,9
26,163,1,2023-11-21,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.541667,10
26,163,1,2023-11-22,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.4125,7
26,163,1,2023-11-23,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.7875,12
26,163,1,2023-11-24,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.258333,7
26,163,1,2023-11-25,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.808333,17
26,163,1,2023-11-26,42.228611,-83.208333,Michigan,Wayne,Allen Park,5.733333,20
26,163,1,2023-11-27,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.741667,12
26,163,1,2023-11-28,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.816667,14
26,163,1,2023-11-29,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.608333,19
26,163,1,2023-11-30,42.228611,-83.208333,Michigan,Wayne,Allen Park,12.854167,24
26,163,1,2023-12-01,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.7375,18
26,163,1,2023-12-02,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.404167,10
26,163,1,2023-12-03,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.145833,9
26,163,1,2023-12-04,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.558333,9
26,163,1,2023-12-05,42.228611,-83.208333,Michigan,Wayne,Allen Park,5.379167,14
26,163,1,2023-12-06,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.758333,15
26,163,1,2023-12-07,42.228611,-83.208333,Michigan,Wayne,Allen Park,11.230435,23
26,163,1,2023-12-08,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.108333,19
26,163,1,2023-12-09,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.0125,12
26,163,1,2023-12-10,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.129167,7
26,163,1,2023-12-11,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.1625,7
26,163,1,2023-12-12,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.55,14
26,163,1,2023-12-13,42.228611,-83.208333,Michigan,Wayne,Allen Park,10.916667,19
26,163,1,2023-12-14,42.228611,-83.208333,Michigan,Wayne,Allen Park,13.7375,22
26,163,1,2023-12-15,42.228611,-83.208333,Michigan,Wayne,Allen Park,13.826087,26
26,163,1,2023-12-16,42.228611,-83.208333,Michigan,Wayne,Allen Park,9.895833,24
26,163,1,2023-12-17,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.208333,8
26,163,1,2023-12-18,42.228611,-83.208333,Michigan,Wayne,Allen Park,2.6125,5
26,163,1,2023-12-19,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.516667,7
26,163,1,2023-12-20,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.229167,15
26,163,1,2023-12-21,42.228611,-83.208333,Michigan,Wayne,Allen Park,7.325,17
26,163,1,2023-12-22,42.228611,-83.208333,Michigan,Wayne,Allen Park,5.470833,19
26,163,1,2023-12-23,42.228611,-83.208333,Michigan,Wayne,Allen Park,4.425,20
26,163,1,2023-12-24,42.228611,-83.208333,Michigan,Wayne,Allen Park,8.2125,26
26,163,1,2023-12-25,42.228611,-83.208333,Michigan,Wayne,Allen Park,6.275,21
26,163,1,2023-12-26,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.925,9
26,163,1,2023-12-27,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.670833,10
26,163,1,2023-12-28,42.228611,-83.208333,Michigan,Wayne,Allen Park,2.641667,6
26,163,1,2023-12-29,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.108333,9
26,163,1,2023-12-30,42.228611,-83.208333,Michigan,Wayne,Allen Park,2.525,7
26,163,1,2023-12-31,42.228611,-83.208333,Michigan,Wayne,Allen Park,3.933333,15
26,163,33,2023-01-01,42.306666,-83.148889,Michigan,Wayne,Dearborn,10.2875,28
26,163,33,2023-01-02,42.306666,-83.148889,Michigan,Wayne,Dearborn,16.025,42
26,163,33,2023-01-03,42.306666,-83.148889,Michigan,Wayne,Dearborn,6.7125,20
26,163,33,2023-01-04,42.306666,-83.148889,Michigan,Wayne,Dearborn,8.908696,21
26,163,33,2023-01-05,42.306666,-83.148889,Michigan,Wayne,Dearborn,12.041667,22
26,163,33,2023-01-06,42.306666,-83.148889,Michigan,Wayne,Dearborn,5.179167,11
26,163,33,2023-01-06,42.306666,-83.148889,Michigan,Wayne,Dearborn,5.179167,17
26,163,33,2023-01-07,42.306666,-83.148889,Michigan,Wayne,Dearborn,4.975,11
26,163,33,2023-01-08,42.306666,-83.148889,Michigan,Wayne,Dearborn,5.516667,17
26,163,33,2023-01-09,42.306666,-83.148889,Michigan,Wayne,Dearborn,18.104167,36
26,163,33,2023-01-10,42.306666,-83.148889,Michigan,Wayne,Dearborn,25.254167,50
26,163,33,2023-01-11,42.306666,-83.148889,Michigan,Wayne,Dearborn,15.6,39
26,163,33,2023-01-12,42.306666,-83.148889,Michigan,Wayne,Dearborn,10.645833,18
26,163,33,2023-01-12,42.306666,-83.148889,Michigan,Wayne,Dearborn,10.645833,32
26,163,33,2023-01-12,42.306666,-83.148889,Michigan,Wayne,Dearborn,10.645833,16
26,163,33,2023-01-13,42.306666,-83.148889,Michigan,Wayne,Dearborn,19.058333,23
26,163,33,2023-01-14,42.306666,-83.148889,Michigan,Wayne,Dearborn,11.954167,18
26,163,33,2023-01-15,42.306666,-83.148889,Michigan,Wayne,Dearborn,11.754167,25
26,163,33,2023-01-16,42.306666,-83.148889,Michigan,Wayne,Dearborn,14.304167,29
26,163,33,2023-01-17,42.306666,-83.148889,Michigan,Wayne,Dearborn,9.65,23
26,163,33,2023-01-18,42.306666,-83.148889,Michigan,Wayne,Dearborn,10.2125,13
26,163,33,2023-01-18,42.306666,-83.148889,Michigan,Wayne,Dearborn,10.2125,16
26,163,33,2023-01-19,42.306666,-83.148889,Michigan,Wayne,Dearborn,5.266667,14
26,163,33,2023-01-20,42.306666,-83.148889,Michigan,Wayne,Dearborn,6.875,11
26,163,33,2023-01-21,42.306666,-83.148889,Michigan,Wayne,Dearborn,11.591667,20
26,163,33,2023-01-22,42.306666,-83.148889,Michigan,Wayne,Dearborn,5.7875,19
26,163,33,2023-01-23,42.306666,-83.148889,Michigan,Wayne,Dearborn,7.079167,18
26,163,33,2023-01-24,42.306666,-83.148889,Michigan,Wayne,Dearborn,14.083333,21
26,163,33,2023-01-24,42.306666,-83.148889,Michigan,Wayne,Dearborn,14.083333,30
26,163,33,2023-01-24,42.306666,-83.148889,Michigan,Wayne,Dearborn,14.083333,18
26,163,33,2023-01-25,42.306666,-83.148889,Michigan,Wayne,Dearborn,4.554167,18
26,163,33,2023-01-26,42.306666,-83.148889,Michigan,Wayne,Dearborn,4.3125,15
26,163,33,2023-01-27,42.306666,-83.148889,Michigan,Wayne,Dearborn,11.091667,25
26,163,33,2023-01-28,42.306666,-83.148889,Michigan,Wayne,Dearborn,8.3375,21
26,163,33,2023-01-29,42.306666,-83.148889,Michigan,Wayne,Dearborn,5.075,18
26,163,33,2023-01-30,42.306666,-83.148889,Michigan,Wayne,Dearborn,8.916667,10
26,163,33,2023-01-30,42.306666,-83.148889,Michigan,Wayne,Dearborn,8.916667,17
26,163,33,2023-01-31,42.306666,-83.148889,Michigan,Wayne,Dearborn,21.552174,31
26,163,33,2023-02-01,42.306666,-83.148889,Michigan,Wayne,Dearborn,30.6875,50
26,163,33,2023-02-02,42.306666,-83.148889,Michigan,Wayne,Dearborn,46.433333,61
26,163,33,2023-02-03,42.306666,-83.148889,Michigan,Wayne,Dearborn,29.833333,35
26,163,33,2023-02-04,42.306666,-83.148889,Michigan,Wayne,Dearborn,33.083333,47
26,163,33,2023-02-05,42.306666,-83.148889,Michigan,Wayne,Dearborn,26.183333,36
26,163,33,2023-02-05,42.306666,-83.148889,Michigan,Wayne,Dearborn,26.183333,38
26,163,33,2023-02-05,42.306666,-83.148889,Michigan,Wayne,Dearborn,26.183333,35
26,163,33,2023-02-06,42.306666,-83.148889,Michigan,Wayne,Dearborn,7.083333,16
26,163,33,2023-02-07,42.306666,-83.148889,Michigan,Wayne,Dearborn,12.05,28
26,163,33,2023-02-08,42.306666,-83.148889,Michigan,Wayne,Dearborn,15.208696,36
26,163,33,2023-02-09,42.306666,-83.148889,Michigan,Wayne,Dearborn,7.641667,20
26,163,33,2023-02-10,42.306666,-83.148889,Michigan,Wayne,Dearborn,7.983333,12
26,163,33,2023-02-11,42.306666,-83.148889,Michigan,Wayne,Dearborn,16.7375,24
26,163,33,2023-02-11,42.306666,-83.148889,Michigan,Wayne,Dearborn,16.7375,24
26,163,33,2023-02-12,42.306666,-83.148889,Michigan,Wayne,Dearborn,14.591667,26
26,163,33,2023-02-13,42.306666,-83.148889,Michigan,Wayne,Dearborn,28.941667,40
26,163,33,2023-02-14,42.306666,-83.148889,Michigan,Wayne,Dearborn,18.383333,34
26,163,33,2023-02-15,42.306666,-83.148889,Michigan,Wayne,Dearborn,38.533333,47
26,163,33,2023-02-16,42.306666,-83.148889,Michigan,Wayne,Dearborn,7.566667,13
26,163,33,2023-02-17,42.306666,-83.148889,Michigan,Wayne,Dearborn,12.15,17
26,163,33,2023-02-17,42.306666,-83.148889,Michigan,Wayne,Dearborn,12.15,17
26,163,33,2023-02-17,42.306666,-83.148889,Michigan,Wayne,Dearborn,12.15,16
26,163,33,2023-02-18,42.306666,-83.148889,Michigan,Wayne,Dearborn,25.408333,38
26,163,33,2023-02-19,42.306666,-83.148889,Michigan,Wayne,Dearborn,22.691667,32
26,163,33,2023-02-20,42.306666,-83.148889,Michigan,Wayne,Dearborn,16.691667,28
26,163,33,2023-02-21,42.306666,-83.148889,Michigan,Wayne,Dearborn,16.395833,26
26,163,33,2023-02-22,42.306666,-83.148889,Michigan,Wayne,Dearborn,5.704167,12
